# Accumulated Berry phases using Wilson Loop method
# Theta (rad)	Theta (deg)	State 0	State 1	State 2	State 3
5.465554	313.153153	0.000000	-2.732777	-2.732777	0.000000
5.471843	313.513514	0.000000	-2.735922	-2.735922	0.000000
5.478133	313.873874	0.000000	-2.739066	-2.739066	0.000000
5.484422	314.234234	0.000000	-2.742211	-2.742211	0.000000
5.490711	314.594595	0.000000	-2.745356	-2.745356	0.000000
5.497001	314.954955	0.000000	-2.748500	-2.748500	0.000000
5.503290	315.315315	0.000000	-2.751645	-2.751645	0.000000
5.509580	315.675676	0.000000	-2.754790	-2.754790	0.000000
5.515869	316.036036	0.000000	-2.757935	-2.757935	0.000000
5.522159	316.396396	0.000000	-2.761079	-2.761079	0.000000
5.528448	316.756757	0.000000	-2.764224	-2.764224	0.000000
5.534738	317.117117	0.000000	-2.767369	-2.767369	0.000000
5.541027	317.477477	0.000000	-2.770514	-2.770514	0.000000
5.547317	317.837838	0.000000	-2.773658	-2.773658	0.000000
5.553606	318.198198	0.000000	-2.776803	-2.776803	0.000000
5.559896	318.558559	0.000000	-2.779948	-2.779948	0.000000
5.566185	318.918919	0.000000	-2.783093	-2.783093	0.000000
5.572475	319.279279	0.000000	-2.786237	-2.786237	0.000000
5.578764	319.639640	0.000000	-2.789382	-2.789382	0.000000
5.585054	320.000000	0.000000	-2.792527	-2.792527	0.000000
5.591343	320.360360	0.000000	-2.795672	-2.795672	0.000000
5.597633	320.720721	0.000000	-2.798816	-2.798816	0.000000
5.603922	321.081081	0.000000	-2.801961	-2.801961	0.000000
5.610212	321.441441	0.000000	-2.805106	-2.805106	0.000000
5.616501	321.801802	0.000000	-2.808250	-2.808250	0.000000
5.622790	322.162162	0.000000	-2.811395	-2.811395	0.000000
5.629080	322.522523	0.000000	-2.814540	-2.814540	0.000000
5.635369	322.882883	0.000000	-2.817685	-2.817685	0.000000
5.641659	323.243243	0.000000	-2.820829	-2.820829	0.000000
5.647948	323.603604	0.000000	-2.823974	-2.823974	0.000000
5.654238	323.963964	0.000000	-2.827119	-2.827119	0.000000
5.660527	324.324324	0.000000	-2.830264	-2.830264	0.000000
5.666817	324.684685	0.000000	-2.833408	-2.833408	0.000000
5.673106	325.045045	0.000000	-2.836553	-2.836553	0.000000
5.679396	325.405405	0.000000	-2.839698	-2.839698	0.000000
5.685685	325.765766	0.000000	-2.842843	-2.842843	0.000000
5.691975	326.126126	0.000000	-2.845987	-2.845987	0.000000
5.698264	326.486486	0.000000	-2.849132	-2.849132	0.000000
5.704554	326.846847	0.000000	-2.852277	-2.852277	0.000000
5.710843	327.207207	0.000000	-2.855422	-2.855422	0.000000
5.717133	327.567568	0.000000	-2.858566	-2.858566	0.000000
5.723422	327.927928	0.000000	-2.861711	-2.861711	0.000000
5.729712	328.288288	0.000000	-2.864856	-2.864856	0.000000
5.736001	328.648649	0.000000	-2.868001	-2.868001	0.000000
5.742290	329.009009	0.000000	-2.871145	-2.871145	0.000000
5.748580	329.369369	0.000000	-2.874290	-2.874290	0.000000
5.754869	329.729730	0.000000	-2.877435	-2.877435	0.000000
5.761159	330.090090	0.000000	-2.880579	-2.880579	0.000000
5.767448	330.450450	0.000000	-2.883724	-2.883724	0.000000
5.773738	330.810811	0.000000	-2.886869	-2.886869	0.000000
5.780027	331.171171	0.000000	-2.890014	-2.890014	0.000000
5.786317	331.531532	0.000000	-2.893158	-2.893158	0.000000
5.792606	331.891892	0.000000	-2.896303	-2.896303	0.000000
5.798896	332.252252	0.000000	-2.899448	-2.899448	0.000000
5.805185	332.612613	0.000000	-2.902593	-2.902593	0.000000
5.811475	332.972973	0.000000	-2.905737	-2.905737	0.000000
5.817764	333.333333	0.000000	-2.908882	-2.908882	0.000000
5.824054	333.693694	0.000000	-2.912027	-2.912027	0.000000
5.830343	334.054054	0.000000	-2.915172	-2.915172	0.000000
5.836633	334.414414	0.000000	-2.918316	-2.918316	0.000000
5.842922	334.774775	0.000000	-2.921461	-2.921461	0.000000
5.849212	335.135135	0.000000	-2.924606	-2.924606	0.000000
5.855501	335.495495	0.000000	-2.927751	-2.927751	0.000000
5.861790	335.855856	0.000000	-2.930895	-2.930895	0.000000
5.868080	336.216216	0.000000	-2.934040	-2.934040	0.000000
5.874369	336.576577	0.000000	-2.937185	-2.937185	0.000000
5.880659	336.936937	0.000000	-2.940329	-2.940329	0.000000
5.886948	337.297297	0.000000	-2.943474	-2.943474	0.000000
5.893238	337.657658	0.000000	-2.946619	-2.946619	0.000000
5.899527	338.018018	0.000000	-2.949764	-2.949764	0.000000
5.905817	338.378378	0.000000	-2.952908	-2.952908	0.000000
5.912106	338.738739	0.000000	-2.956053	-2.956053	0.000000
5.918396	339.099099	0.000000	-2.959198	-2.959198	0.000000
5.924685	339.459459	0.000000	-2.962343	-2.962343	0.000000
5.930975	339.819820	0.000000	-2.965487	-2.965487	0.000000
5.937264	340.180180	0.000000	-2.968632	-2.968632	0.000000
5.943554	340.540541	0.000000	-2.971777	-2.971777	0.000000
5.949843	340.900901	0.000000	-2.974922	-2.974922	0.000000
5.956133	341.261261	0.000000	-2.978066	-2.978066	0.000000
5.962422	341.621622	0.000000	-2.981211	-2.981211	0.000000
5.968712	341.981982	0.000000	-2.984356	-2.984356	0.000000
5.975001	342.342342	0.000000	-2.987501	-2.987501	0.000000
5.981291	342.702703	0.000000	-2.990645	-2.990645	0.000000
5.987580	343.063063	0.000000	-2.993790	-2.993790	0.000000
5.993869	343.423423	0.000000	-2.996935	-2.996935	0.000000
6.000159	343.783784	0.000000	-3.000079	-3.000079	0.000000
6.006448	344.144144	0.000000	-3.003224	-3.003224	0.000000
6.012738	344.504505	0.000000	-3.006369	-3.006369	0.000000
6.019027	344.864865	0.000000	-3.009514	-3.009514	0.000000
6.025317	345.225225	0.000000	-3.012658	-3.012658	0.000000
6.031606	345.585586	0.000000	-3.015803	-3.015803	0.000000
6.037896	345.945946	0.000000	-3.018948	-3.018948	0.000000
6.044185	346.306306	0.000000	-3.022093	-3.022093	0.000000
6.050475	346.666667	0.000000	-3.025237	-3.025237	0.000000
6.056764	347.027027	0.000000	-3.028382	-3.028382	0.000000
6.063054	347.387387	0.000000	-3.031527	-3.031527	0.000000
6.069343	347.747748	0.000000	-3.034672	-3.034672	0.000000
6.075633	348.108108	0.000000	-3.037816	-3.037816	0.000000
6.081922	348.468468	0.000000	-3.040961	-3.040961	0.000000
6.088212	348.828829	0.000000	-3.044106	-3.044106	0.000000
6.094501	349.189189	0.000000	-3.047251	-3.047251	0.000000
6.100791	349.549550	0.000000	-3.050395	-3.050395	0.000000
6.107080	349.909910	0.000000	-3.053540	-3.053540	0.000000
6.113369	350.270270	0.000000	-3.056685	-3.056685	0.000000
6.119659	350.630631	0.000000	-3.059829	-3.059829	0.000000
6.125948	350.990991	0.000000	-3.062974	-3.062974	0.000000
6.132238	351.351351	0.000000	-3.066119	-3.066119	0.000000
6.138527	351.711712	0.000000	-3.069264	-3.069264	0.000000
6.144817	352.072072	0.000000	-3.072408	-3.072408	0.000000
6.151106	352.432432	0.000000	-3.075553	-3.075553	0.000000
6.157396	352.792793	0.000000	-3.078698	-3.078698	0.000000
6.163685	353.153153	0.000000	-3.081843	-3.081843	0.000000
6.169975	353.513514	0.000000	-3.084987	-3.084987	0.000000
6.176264	353.873874	0.000000	-3.088132	-3.088132	0.000000
6.182554	354.234234	0.000000	-3.091277	-3.091277	0.000000
6.188843	354.594595	0.000000	-3.094422	-3.094422	0.000000
6.195133	354.954955	0.000000	-3.097566	-3.097566	0.000000
6.201422	355.315315	0.000000	-3.100711	-3.100711	0.000000
6.207712	355.675676	0.000000	-3.103856	-3.103856	0.000000
6.214001	356.036036	0.000000	-3.107001	-3.107001	0.000000
6.220291	356.396396	0.000000	-3.110145	-3.110145	0.000000
6.226580	356.756757	0.000000	-3.113290	-3.113290	0.000000
6.232870	357.117117	0.000000	-3.116435	-3.116435	0.000000
6.239159	357.477477	0.000000	-3.119579	-3.119579	0.000000
6.245448	357.837838	0.000000	-3.122724	-3.122724	0.000000
6.251738	358.198198	0.000000	-3.125869	-3.125869	0.000000
6.258027	358.558559	0.000000	-3.129014	-3.129014	0.000000
6.264317	358.918919	0.000000	-3.132158	-3.132158	0.000000
6.270606	359.279279	0.000000	-3.135303	-3.135303	0.000000
6.276896	359.639640	0.000000	-3.138448	-3.138448	0.000000
6.283185	360.000000	0.000000	-3.141593	-3.141593	0.000000
